-2.163429999999999986e-04,-3.320290000000000155e-04,0.000000000000000000e+00
-4.570450291026165179e-01,-6.435963761560731244e-01,0.000000000000000000e+00
-1.023190842881836815e+00,-1.140922051686734218e+00,0.000000000000000000e+00
-1.639514645303508988e+00,-1.342354305802864189e+00,0.000000000000000000e+00
-2.136313555031521094e+00,-1.275477665387128479e+00,0.000000000000000000e+00
-2.461641213344504919e+00,-1.075865253283328160e+00,0.000000000000000000e+00
-2.647060891391046500e+00,-8.232303618444360982e-01,0.000000000000000000e+00
-2.721269401526720699e+00,-5.416314822796058914e-01,0.000000000000000000e+00
-2.684861501952006346e+00,-2.331410633948106381e-01,0.000000000000000000e+00
-2.503552108850107594e+00,9.592159632977231842e-02,0.000000000000000000e+00
-2.112690874311196954e+00,3.949874359807375446e-01,0.000000000000000000e+00
-1.486697197343190835e+00,5.247643013908122045e-01,0.000000000000000000e+00
-7.537070695197021220e-01,3.705302864459871226e-01,0.000000000000000000e+00
-4.537813172958501950e-02,2.506848327895150330e-02,0.000000000000000000e+00
6.589637778602214224e-01,-3.321395778106628338e-01,0.000000000000000000e+00
1.392997679394972543e+00,-5.204815595605980505e-01,0.000000000000000000e+00
2.043410953658146401e+00,-4.247435986322177226e-01,0.000000000000000000e+00
2.465850894328452281e+00,-1.378593223923773037e-01,0.000000000000000000e+00
2.670305413081702994e+00,1.918296077438321201e-01,0.000000000000000000e+00
2.722720552658731474e+00,5.037941222418186316e-01,0.000000000000000000e+00
2.662130510680757567e+00,7.888226895530416893e-01,0.000000000000000000e+00
2.492153766259574521e+00,1.045790625831751974e+00,0.000000000000000000e+00
2.187043008481889927e+00,1.255097509404890177e+00,0.000000000000000000e+00
1.712418434953084656e+00,1.346109543659453012e+00,0.000000000000000000e+00
1.103147317234674407e+00,1.185285993569165308e+00,0.000000000000000000e+00
5.226675137056866483e-01,7.195444030873795471e-01,0.000000000000000000e+00
5.595227521050066127e-02,8.587124882918652224e-02,0.000000000000000000e+00
-3.928377949595338592e-01,-5.645795110411196971e-01,0.000000000000000000e+00
-9.432262226552331486e-01,-1.090818212552108424e+00,0.000000000000000000e+00
-1.563121943137099734e+00,-1.334084981085084110e+00,0.000000000000000000e+00
-2.081550990693124437e+00,-1.294297162743673235e+00,0.000000000000000000e+00
-2.427933220298353234e+00,-1.105826618874473422e+00,0.000000000000000000e+00
-2.629401322360709781e+00,-8.579077804973270771e-01,0.000000000000000000e+00
-2.717285947242509714e+00,-5.797247582432091262e-01,0.000000000000000000e+00
-2.696319224076738408e+00,-2.747125682376811429e-01,0.000000000000000000e+00
-2.536939870035888056e+00,5.306721186848226135e-02,0.000000000000000000e+00
-2.176739254313019511e+00,3.619419642598600273e-01,0.000000000000000000e+00
-1.577198819773243166e+00,5.232211299970498386e-01,0.000000000000000000e+00
-8.475470638236783927e-01,4.045312429792570774e-01,0.000000000000000000e+00
-1.346162539627890620e-01,7.366419198415005698e-02,0.000000000000000000e+00
5.666089494976074281e-01,-2.920592472736879830e-01,0.000000000000000000e+00
1.299486442743062797e+00,-5.117455364679535101e-01,0.000000000000000000e+00
1.971146311099012394e+00,-4.516748059778268876e-01,0.000000000000000000e+00
2.425316114286176550e+00,-1.796665245241690079e-01,0.000000000000000000e+00
2.654018412697389362e+00,1.496508160195488268e-01,0.000000000000000000e+00
2.723079319454206004e+00,4.649415839331650369e-01,0.000000000000000000e+00
2.676192492094704889e+00,7.533925829040124533e-01,0.000000000000000000e+00
2.521301765007188500e+00,1.014431922806015018e+00,0.000000000000000000e+00
2.235911481736565509e+00,1.232434150219707369e+00,0.000000000000000000e+00
1.784051447811506153e+00,1.345515427312991674e+00,0.000000000000000000e+00
1.184905788234294155e+00,1.224697788690008338e+00,0.000000000000000000e+00
5.913036370871199709e-01,7.936152611916472699e-01,0.000000000000000000e+00
1.125663609482227129e-01,1.720490443757252408e-01,0.000000000000000000e+00
-3.305835363055259490e-01,-4.834562778519519988e-01,0.000000000000000000e+00
-8.649554357786214398e-01,-1.035589944530941553e+00,0.000000000000000000e+00
-1.485227811187352254e+00,-1.320579864928697944e+00,0.000000000000000000e+00
-2.024219016213453681e+00,-1.310217182354267651e+00,0.000000000000000000e+00
-2.392180997961541600e+00,-1.134238609782295626e+00,0.000000000000000000e+00
-2.610209848224066764e+00,-8.914427971236911219e-01,0.000000000000000000e+00
-2.711846643109572685e+00,-6.167033939491263217e-01,0.000000000000000000e+00
-2.705821944622939235e+00,-3.152073674103063605e-01,0.000000000000000000e+00
-2.567248044357758552e+00,1.063512149899188512e-02,0.000000000000000000e+00
-2.236816732513871919e+00,3.269878875388784745e-01,0.000000000000000000e+00
-1.665878977006033379e+00,5.169950338947082447e-01,0.000000000000000000e+00
-9.426098677453738084e-01,4.353478392445996326e-01,0.000000000000000000e+00
-2.248766498924071877e-01,1.222894169188531444e-01,0.000000000000000000e+00
4.741028247798027562e-01,-2.489928531355756203e-01,0.000000000000000000e+00
1.204083767907515812e+00,-4.977231805762593053e-01,0.000000000000000000e+00
1.894023657268786298e+00,-4.751143978505084076e-01,0.000000000000000000e+00
2.380276338974756101e+00,-2.210437066205470369e-01,0.000000000000000000e+00
2.634631603889475038e+00,1.067673522043015299e-01,0.000000000000000000e+00
2.721146127811950421e+00,4.252552336684042866e-01,0.000000000000000000e+00
2.688095747609196007e+00,7.171731816898097023e-01,0.000000000000000000e+00
2.547863358806853995e+00,9.820775369750260886e-01,0.000000000000000000e+00
2.281415266406465303e+00,1.207785720027709564e+00,0.000000000000000000e+00
1.852280626927854890e+00,1.340525496453973675e+00,0.000000000000000000e+00
1.266010200283676834e+00,1.257774406400269829e+00,0.000000000000000000e+00
6.614558176100031606e-01,8.633942741630026285e-01,0.000000000000000000e+00
1.692271119546967795e-01,2.564233983125523975e-01,0.000000000000000000e+00
-2.706649658731713481e-01,-4.019297855836029831e-01,0.000000000000000000e+00
-7.891604141933480365e-01,-9.766093093035076445e-01,0.000000000000000000e+00
-1.406393225867125008e+00,-1.302486398967007464e+00,0.000000000000000000e+00
-1.964317742815429479e+00,-1.323967053710139119e+00,0.000000000000000000e+00
-2.354269605849119706e+00,-1.162118020455407796e+00,0.000000000000000000e+00
-2.589410907285601304e+00,-9.249873614994353899e-01,0.000000000000000000e+00
-2.704943863373195256e+00,-6.537629978298120648e-01,0.000000000000000000e+00
-2.713487215778658701e+00,-3.558010277773383523e-01,0.000000000000000000e+00
-2.594807808469171917e+00,-3.237042313787490827e-02,0.000000000000000000e+00
-2.293316903060404588e+00,2.896136724715259736e-01,0.000000000000000000e+00
-1.752687905290641446e+00,5.057787846362048478e-01,0.000000000000000000e+00
-1.038837349982153491e+00,4.623888561935057817e-01,0.000000000000000000e+00
-3.161404023785078787e-01,1.703742740923282206e-01,0.000000000000000000e+00
3.818650914426893195e-01,-2.035105680820359086e-01,0.000000000000000000e+00
1.107969632933188064e+00,-4.785091186377425920e-01,0.000000000000000000e+00
1.813114109777846705e+00,-4.940648761740834560e-01,0.000000000000000000e+00
2.331165313835170672e+00,-2.607303145536468136e-01,0.000000000000000000e+00
2.612329281822757476e+00,6.434880784996284409e-02,0.000000000000000000e+00
2.717075172764439106e+00,3.858379317041389922e-01,0.000000000000000000e+00
2.698049962956364123e+00,6.812516156980141790e-01,0.000000000000000000e+00
2.572131408079244785e+00,9.498436709507543929e-01,0.000000000000000000e+00
2.323911529715430913e+00,1.182360484495865727e+00,0.000000000000000000e+00
1.917383051044801778e+00,1.332467430673275999e+00,0.000000000000000000e+00
1.346661116420140525e+00,1.285608417481447052e+00,0.000000000000000000e+00
7.339203443140567273e-01,9.299583469441388139e-01,0.000000000000000000e+00
2.270571871228014849e-01,3.405247478675847428e-01,0.000000000000000000e+00
-2.118538466666522457e-01,-3.185188745906186725e-01,0.000000000000000000e+00
-7.147724446967504974e-01,-9.128206491317659710e-01,0.000000000000000000e+00
-1.325634013275353684e+00,-1.278807226807419539e+00,0.000000000000000000e+00
-1.900680177518033753e+00,-1.334899944261642490e+00,0.000000000000000000e+00
-2.313157156031733663e+00,-1.189170219158112829e+00,0.000000000000000000e+00
-2.566130264107556957e+00,-9.583722580463933660e-01,0.000000000000000000e+00
-2.695805606689521294e+00,-6.907444447535427967e-01,0.000000000000000000e+00
-2.718577132762358239e+00,-3.962759380293205402e-01,0.000000000000000000e+00
-2.618794008272204543e+00,-7.558622208056620106e-02,0.000000000000000000e+00
-2.344978916516727185e+00,2.503525760723235849e-01,0.000000000000000000e+00
-1.835489150759126442e+00,4.895979235630097404e-01,0.000000000000000000e+00
-1.134127863953023452e+00,4.844553261808997591e-01,0.000000000000000000e+00
-4.068359846998725327e-01,2.162943029155906527e-01,0.000000000000000000e+00
